Date,Headline,Sentiment,Predicted Sentiment
2024-08-07,Corporate America Stampedes Into Debt as Sales Pass $1 Trillion,neutral,
2024-08-07,Egypt Eyes Bumper Wheat Purchase With Prices Near Four-Year Low,positive,
2024-08-07,Fed’s Reverse Repo Facility Usage Sinks Below $300 Billion,negative,
2024-08-07,Algo Oil Traders’ Selling Seen Mostly Done After Furious Rout,neutral,
2024-08-07,"Fed rate cut is imminent, 25 points or more is appropriate: Jonathan Corpina",positive,
2024-08-07,Biggest Overnight Stock Venue Suspends Trading After Volatility,negative,
2024-08-07,We're 'gearing up' for 'one of the busiest' fourth quarters of real estate: Ryan Serhant,positive,
2024-08-07,Tudor Alum Dharmesh Maniyar to Shutter His Macro Hedge Fund,negative,
2024-08-07,"Hedge Funds Bought the Dip in US Stocks on Monday, Goldman Says",positive,
2024-08-07,Stocks Claw Back Losses After Global Selloff,positive,
2024-08-07,Dolce & Gabbana Has New Dog Perfume. Veterinarians Turn Up Their Noses.,negative,
2024-08-07,"Risky Borrowers Discover Doors Are Closing in Bond, Loan Markets",negative,
2024-08-07,Iran Executes Protester Accused of Killing IRGC Officer,negative,
2024-08-07,John Lonski: This economy is in need of a correction,negative,
2024-08-07,Why Graft-Plagued Bulgaria Can’t Stop Having Elections,negative,
2024-08-07,Amazon is a stock worth owning for the long term: Jacob Sonenshine,positive,
2024-08-07,Market rout's aftershocks threaten fresh turmoil,negative,
2024-08-07,"Emerging-Markets Stocks Set for 20% Drop, BCA Research Strategist Says",negative,
2024-08-07,NYC’s Transit System Plans to Sell Debt Backed by Mansion Tax Revenue,neutral,
2024-08-07,Tim Walz is not a serious candidate: Scott Shellady,negative,
2024-08-07,Saudi Firm in Talks to Buy Caterpillar’s South African Partner,neutral,
2024-08-07,"South Africa Can Fix Backlogged Ports in a Year, Minister Says",positive,
2024-08-07,Russia Says Two Dead in Incursion Into Region Bordering Ukraine,negative,
2024-08-07,KKR Founders Sued for Allegedly Getting Giant Payday for No Work,negative,
2024-08-07,What could Google monopoly ruling mean for you?,neutral,
2024-08-07,Focus Financial Partners Postpones $3.65 Billion Term-Loan Deal,negative,
2024-08-07,H&M Won’t Seek Discounts From Bangladesh Suppliers for Delays,negative,
2024-08-07,Kolanovic Got Booted as Street’s Last Bear. Now He Looks Right,neutral,
2024-08-07,"German Drugstore Chain Stops Buying Teslas, Citing Musk’s Trump Support",negative,
2024-08-07,Wall Street Pros Keep Their Heads as Hedges Start Working Again,positive,
2024-08-07,Leveraged-Loan Outflows Poised to Be Most Since 2023 Bank Crisis,negative,
2024-08-07,Dennis Gartman concerned Harris has gone farther to the left with potential VP pick,negative,
2024-08-07,"Slim Buys the Dip to Boost Stakes in US Oil Firms PBF, Talos",positive,
2024-08-07,Massive Catch-Up Trade Expected in Toronto After Monday Selloff,positive,
2024-08-07,Why Everyone Needs a 'Digital Death-Cleaning' Plan,neutral,
2024-08-07,Google and Apple Can Afford to Play Long Game After Antitrust Ruling,neutral,
2024-08-07,Companies Wade Back Into Bonds After Volatility Sidelines Deals,neutral,
2024-08-07,"Pakistan Secures Debt Extension Assurances From China, UAE",positive,
2024-08-07,Harvard To Offer Class Examining Medieval Texts Through Lens Of 'Queer Theory',neutral,
2024-08-07,Elon Musk Revives Lawsuit Against OpenAI And Co-Founders,negative,
2024-08-07,World War 3's Decisive Battle,negative,
2024-08-07,Harvard Loses Bid To Toss Lawsuit Over Campus Anti-Semitism,negative,
2024-08-07,"Supermicro Craters On Shocking Margin Collapse Despite Euphoric Revenue Guidance, 10-For-1 Stock Split",negative,
2024-08-07,WTI Dips Back Toward Six-Month Lows After API Reports Across-The-Board Inventory Builds,negative,
2024-08-07,Dead cat bounce or something better?,neutral,
2024-08-07,"Convention Visitors, Here's The True Impact Of Progressive Government On Illinois And Chicago",neutral,
2024-08-07,Hezbollah Commander Warns Retaliation Strikes Will Target New Sites Deeper Into Israel,negative,
2024-08-07,Kamala Can't Win,negative,
2024-08-07,Turnaround Tuesday Stalls At Technical Resistance; Bitcoin & Bond Yields Higher,neutral,
2024-08-07,"NetEase Q2 Earnings Preview: Great Games On The Horizon, Great Financial Position",positive,
2024-08-07,Friendly Google and Enemy Remedies,negative,
2024-08-07,"Credit Conditions Improved, typical of an economy coming *out* of recession",positive,
2024-08-07,How Much will the Fannie & Freddie Conforming Loan Limit Change for 2025?,neutral,
2024-08-07,"Bayer: Why I'm Careful, But Rate It Buy",neutral,
2024-08-07,Tuesday links: susceptible to forecasts,neutral,
2024-08-07,Alphabet: Back To Fair Value,neutral,
2024-08-07,A grim anniversary,negative,
2024-08-07,Democrats and Maybe some Republicans in Congress Act to Rein in SCOTUS,neutral,
2024-08-07,"Harris Goes With Minnesota Governor Tim Walz for VP, Why?",neutral,
2024-08-07,"Before You Buy the Dip, Read This…",neutral,
2024-08-07,"NY Fed Q2 Report: Household Debt Increased, Mortgage Originations Remain Low",negative,
2024-08-07,Research links: stuck in a rut,negative,
2024-08-07,Unveiling Meta Platforms: Unraveling The Potential AI Growth Drivers,positive,
2024-08-07,Trade Deficit Decreased to $73.1 Billion in June,positive,
2024-08-07,Arrow Electronics: Timing Of A Growth Turnaround Is Getting Nearer,positive,
2024-08-07,Gene-based therapies: opportunity vs access,neutral,
2024-08-07,"CoreLogic: US Home Prices Increased 4.7% Year-over-year in June as ""Prices Cool""",neutral,
2024-08-07,The Nikkei Rebounds But the Easy Money Trade is Over,neutral,
2024-08-07,"US Isn’t In Recession Now, But Downturn Risk May Be Rising",neutral,
2024-08-07,Politics & Prosecutions,neutral,
2024-08-07,"Dundee Precious Metals Has A Robust Outlook - A Dip Is Possible, But Not Soon",positive,
2024-08-07,Another Black Monday?,negative,
2024-08-07,Macro Briefing: 6 August 2024,neutral,
2024-08-07,Some Angry Bear Updates,negative,
2024-08-07,"DraftKings: Fairly Valued, But Lottery Acquisition And Declining CAC Point To Huge Wins",positive,
2024-08-07,"SVIX: Blood On The Streets, Time To Buy",positive,
2024-08-07,"Ovintiv: 2024 Production Guidance Increase, Multi-Frac Technology, And Cheap",positive,
2024-08-07,IBIT: Carry Trade Casualty,negative,
2024-08-05,The Crash Of 2024...,negative,
2024-08-05,Blood in the Streets!,negative,
2024-08-06,What Is The Relationship Between Tech Innovation And Investor Euphoria,neutral,
2024-08-06,Asia shares look for relief rally after rout,neutral,
2024-08-06,Japan stocks rebound a day after major market rout,positive,
2024-08-06,"National Debt Tracker: American taxpayers (you) are now on the hook for $35,051,428,694,554.99 as of 8/5/24",negative,
2024-08-06,Japanese Stocks Bounce Back as US Futures Rise: Markets Wrap,positive,
2024-08-06,Palantir’s stock surges as ‘unrelenting’ AI demand fuels earnings beat,positive,
2024-08-06,"Lucid gets $1.5 billion lifeline from Saudi Arabia, Wall Street cheers ‘liquidity cushion’",positive,
2024-08-06,"ZoomInfo stock falls after forecast cut, and changes to CFO and board",negative,
2024-08-06,Flashback: Kamala Harris responds to how she'd handle inflation,neutral,
2024-08-06,Google’s loss in antitrust case will have industry-wide ramifications,negative,
2024-08-06,Google monopoly ruling is just one of many antitrust cases now facing Big Tech,negative,
2024-08-06,Legendary market watcher predicts surprise Fed rate cut,positive,
2024-08-06,Oil Advances After Three-Day Rout as Global Equity Selloff Eases,positive,
2024-08-06,Japan’s Stock Futures Point to Stronger Open in Wake of Rout,positive,
2024-08-06,Wall Street gets routed,negative,
2024-08-06,'Too early to tell' if jobs slowdown is 'real weakness': Fed's Daly,neutral,
2024-08-06,S&P 500 Volatility Hits Highest Over Nasdaq 100 Since Pandemic,negative,
2024-08-06,Is carbon capture an efficient way to tackle CO2?,neutral,
2024-08-06,"Stock Market News, Aug. 5, 2024: Dow, S&P 500, Nasdaq Slide Amid Global Selloff",negative,
2024-08-06,"Nvidia, Apple propel ‘Magnificent Seven’ to $650 billion market-cap wipeout",negative,
2024-08-06,What to Do With Your Money if You're Worried About the Market,neutral,
2024-08-06,"CrowdStrike, AMD among the rare S&P 500 gainers in a sea of red",positive,
2024-08-06,Big Tech Traders Brace for More Swings as Selloff Turns Violent,negative,
2024-08-06,Is now the time to panic? Here are 5 takeaways from financial pros about the stock market’s decline.,negative,
2024-08-06,"As Stock Markets Tumble, Experts Doubt a Fed Emergency Rate Cut is Coming",negative,
2024-08-06,"Stock market’s losses are unlikely to last, as AI trade comes roaring back",positive,
2024-08-06,San Francisco Fed President Daly sees interest rate cuts coming as labor market weakens,negative,
2024-08-06,Bloomberg Disciplines Journalists Over Prisoner Swap Article,negative,
2024-08-06,"‘Google Is a Monopolist,’ Judge Rules in Landmark Antitrust Case",negative,
2024-08-06,S&P 500 futures bounce after index posts worst day in nearly two years,neutral,
2024-08-06,Japan’s Stock Market Wipeout Hammers Country’s Retail Investors,negative,
2024-08-06,Google's antitrust loss could put billions at risk for Apple,negative,
2024-08-06,Traders Rush to Hedge Against Extreme Market Events After Manic Monday,negative,
2024-08-06,"Shares of Hims & Hers, known for hair-loss treatments and Viagra, rally amid market panic",positive,
2024-08-06,LARRY KUDLOW: Recession risk grows larger and stocks are getting clobbered,negative,
2024-08-06,Morgan Stanley Says SEC Seeks Info On Cash Balance Sweeps,neutral,
2024-08-06,Chegg follows Udemy in calling for tougher times ahead for edtech companies,negative,
2024-08-06,Soft Earnings Season Risks Deeper Losses for Australian Stocks,negative,
2024-08-06,What Is the Yen Carry Trade?,neutral,
2024-08-06,Billionaires see net worth drop amid stock market turmoil,negative,
2024-08-06,$6.4 Trillion Stock Wipeout Has Traders Fearing ‘Great Unwind’ Is Just Starting,negative,
2024-08-06,Art Laffer: We need to 'continue the Trump agenda of business first',positive,
2024-08-06,What to do with your retirement savings in a market selloff,neutral,
2024-08-06,Outages Plague Trading Platforms During the Stock-Market Selloff,negative,
2024-08-06,Larry Kudlow: Trump is the 'pro-business guy',positive,
2024-08-06,Nvidia tanks as 'Mag 7' shed over $650B,negative,
2024-08-06,Stock Meltdown Puts S&P 500 on Brink of Correction: Markets Wrap,negative,
2024-08-06,Emerging-Market Equities Get Crushed in Worst Day Since 2022,negative,
2024-08-06,Nvidia tanks as Mag 7 set to lose over $500B,negative,
2024-08-06,US swap spreads tighten in sign of stress,negative,
2024-08-06,Where Are US Stocks Headed? Here Are the Key Levels to Watch,neutral,
2024-08-06,S&P 500 Falls 3% in Biggest One-Day Drop Since September 2022,negative,
2024-08-06,SeaWorld Postpones Planned Loan Refinancing Amid Market Turmoil,negative,
2024-08-06,Reddit’s Strong Trading Start Faces Test in Big Week for Shares,neutral,
2024-08-06,Stock market sell-off sparks ominous trending topics on social media,negative,
2024-08-06,Crypto ETF Complex Hit by Selling Spree in First Big Stress Test,negative,
2024-08-06,US judge rules Google's monopoly of online searches is illegal,negative,
2024-08-06,"Live: Stock markets heavily down globally in US recession fears, banks and tech hit",negative,
2024-08-06,‘It Hurts Confidence:’ Volatility Upends Happy Crypto Narrative,negative,
2024-08-06,Federal judge rules Google violated antitrust law,negative,
2024-08-06,Google loses antitrust trial in major blow,negative,
2024-08-06,Fed economists are ignoring the elephant in the room: Jim Thorne,negative,
2024-08-06,"Stock sell-off intensifies as Dow plummets, tech sinks",negative,
2024-08-06,Israel Versus Iran — What All-Out War Could Look Like,negative,
2024-08-06,Mexico Peso Packs a Year of Moves Into One Day as Carry Unwinds,negative,
2024-08-06,Economist urges Fed to meet 'now' to cut rates as stocks tumble: It's a 'frightening time',negative,
2024-08-06,"When the Stock Market Drops, Stay Calm and Do Nothing",neutral,
2024-08-06,Summer is ‘high season’ for flight delays. Here’s what travelers need to know,negative,
2024-08-06,Market Maker Susquehanna Experienced Outages Monday,negative,
2024-08-06,Mortgage Bonds Lag Treasuries as Uncertainty About Rates Surges,negative,
2024-08-06,Oil prices are coming down because they see demand ‘dwindling’: Daniel Turner,negative,
2024-08-06,Traders Reap Huge Profit on Fed Rate-Cut Bets Made Weeks Ago,positive,
2024-08-06,Crypto investor Kiana Danial says she will continue to be bullish in the ‘long term’,positive,
2024-08-06,JPMorgan Chase is opening more small-town branches in middle America,positive,
2024-08-06,"Wheat and Cotton Slump as Traders Weigh Recession, Storm Risks",negative,
2024-08-06,Record VIX Spike Rocks Wall Street Traders All-In On Market Calm,negative,
2024-08-06,"This May Be 1987-Type Slide, Ed Yardeni Says, Seeing Policy Shifts",negative,
2024-08-06,Kamala Harris is really bad for investment: Stephen Moore,negative,
2024-08-06,Bond Strategy With a Perfect 2024 Track Record Flashes Sell Signal,negative,
2024-08-06,Is This 1987 All Over Again? What's Driving the Market Meltdown?,negative,
2024-08-06,Fed's Goolsbee says central bank will 'fix' the US economy if it deteriorates,neutral,
2024-08-06,Market expert Jason Katz warns investors he has ‘seen this movie before’,negative,
2024-08-06,"Ukraine’s Lukoil Sanctions Unlikely to Cause Shortage, Mol CEO Says",neutral,
2024-08-06,Vanguard CEO Aims to Bring Low-Cost Investing to Private Assets,positive,
2024-08-06,Wall Steet 'bloodbath' might force Kamala to walk back her tax plan: Joe Concha,negative,
2024-08-06,"Top Indian Oil Producer’s Profit Falls on Lower Output, Taxes",negative,
2024-08-06,"Hedge Fund Walleye Dismisses a Dozen Staff, Including Equity Capital Markets Head",negative,
2024-08-06,Market expert Jeff Sica predicts ‘more carnage’ in the future,negative,
2024-08-06,SVB Ends Bankruptcy But Dealt a Setback in $2 Billion FDIC Fight,negative,
2024-08-06,Netflix stock under pressure — why one analyst sees the pullback as a buying opportunity,positive,
2024-08-06,Why the Market’s Big Tailwinds Are Coming to an End,negative,
2024-08-06,These Are The Richest Suburbs In America,neutral,
2024-08-06,Bangladesh Leader Flees Country In Helicopter As Protesters Storm Parliament,negative,
2024-08-06,Report Finds Biden-Harris Released 99 Illegal Aliens On FBI Terror Watchlist Into American Communities,negative,
2024-08-06,"Tuesday: Trade Deficit, Q2 Quarterly Report on Household Debt and Credit",neutral,
2024-08-06,Weird: Dems Use 16 Year Old Photo Of Kamala Surrounded By 'Michelle' Signs To Promote DNC,neutral,
2024-08-06,"""Chip Wars"" Will Soon Be ""Data Center Wars"", As Our ""Next AI Trade"" Develops",neutral,
2024-08-06,Federal Court Orders California College To Drop Censorship Policy,positive,
2024-08-06,"Plot Twist: RFK Jr Says He Put A Dead Bear In Central Park, Staged Accident Scene",negative,
2024-08-06,Is Kamala Harris Going To Make The Entire Country As Lawless As Her Hometown?,negative,
2024-08-06,"Two Chinese Nationals In U.S. Illegally Stopped With $250,000 In Gold Bars On Them In Texas",negative,
2024-08-06,"Monday Massacre Brought To You By Kazuo's Carry-Chaos, Kamalanomics, & Jump's Crypto Dump",negative,
2024-08-06,"Bitcoin and Nasdaq Speculation: It’s the Same Trade, Stupid!",neutral,
2024-08-06,Fed Q2 SLOOS Survey: Banks reported Tighter Standards and Weaker Demand for almost All Loan Types,negative,
2024-08-06,Monday links: the price of admission,neutral,
2024-08-06,Economy Still Barely in Expansion,neutral,
2024-08-06,Paul Davidson (1930-2024) and the founding of Post-Keynesian economics,neutral,
2024-08-06,High taxes for thee but not for me,negative,
2024-08-06,ISM Services PMI Rebounds But It Won’t Last,negative,
2024-08-06,Market And Economic Insights From July 2024,neutral,
2024-08-06,Adviser links: the RMD mentality,neutral,
2024-08-06,ICE Mortgage Monitor: Existing Home Inventory Surges in Florida and Texas,neutral,
2024-08-06,Heavy Truck Sales Increased in July,positive,
2024-08-06,"Transcript: Lakshman Achuthan, ECRI",neutral,
2024-08-06,"Housing August 5th Weekly Update: Inventory up 1.0% Week-over-week, Up 39.9% Year-over-year",positive,
2024-08-06,Cut the risk of dementia by 20% with this dietary change,positive,
2024-08-06,Angry Bear’s New Deal democrat v. Al Jazeera’s Megha Bahree . . . U.S. Economy Recessionary?,neutral,
2024-08-06,Will Global Market Sell-Off Dethrone US Stocks’ 2024 Leadership?,neutral,
2024-08-06,Weekly Market Pulse: Whiplash,neutral,
2024-08-06,Where do you start in your home to reduce energy consumption and carbon emissions?,neutral,
2024-08-06,Meta Platforms: Looking At The Next Decade Of Growth,positive,
2024-08-06,Macro Briefing: 5 August 2024,neutral,
2024-08-06,"Margin Calls Trigger Huge Global Equities and Bitcoin Selloff, Gold Fine",negative,
2024-08-03,The Great Rotation Is Underway,neutral,
2024-08-02,The Great Unwinding,neutral,
2024-08-05,Oil Climbs From Seven-Month Low as Israel Braces for Attack,neutral,
2024-08-05,Goldman Sachs economists raise 'limited' risk of US recession to 25% chance: report,neutral,
2024-08-05,Can 24-hour drinking zones transform a city?,neutral,
2024-08-05,"Stocks Set for Losses as Economy, War Fears Deepen",negative,
2024-08-05,Secret Service Takes 'Full Responsibility' For Assassination Attempt On Trump,negative,
2024-07-24 00:00:00,At The Money: Behavior Beats Intelligence,,neutral
2024-07-24 00:00:00,Two Important Lessons From Professional Traders,,neutral
2024-07-24 00:00:00,Empire of Lies,,negative
2024-07-24 00:00:00,Heavy selling in Nasdaq and S&P as Semiconductors crushed,,negative
2024-07-24 00:00:00,The Markets Are Speaking Up Via The $VIX...I Am Listening Closely,,neutral
2024-07-25 00:00:00,Thursday links: meaningful days,,neutral
2024-07-25 00:00:00,Macro Briefing: 25 July 2024,,neutral
2024-07-25 00:00:00,Is The Latest Surge In Stock Market Volatility Noise Or Signal?,,neutral
2024-07-25 00:00:00,Worst. President. Ever. And It Ain’t Biden…,,negative
2024-07-25 00:00:00,Biden’s Wrong About America,,negative
2024-07-26 00:00:00,“It Can’t Happen Here”,,neutral
2024-07-26 00:00:00,Friday links: witnessing reality,,neutral
2024-07-26 00:00:00,"Today on Trends with Friends - The Technology Pullback, Meta's Smart Glasses, CrowdStrike's Glitch, and the DGEN Economy",,neutral
2024-07-26 00:00:00,"MiB: Natalie Wolfson, Orion CEO",,neutral
2024-07-26 00:00:00,Strong US GDP Rise For Q2 Derails Recession Forecasts… Again,,positive
2024-07-26 00:00:00,Macro Briefing: 26 July 2024,,neutral
2024-07-26 00:00:00,Podcast links: cultivating curiosity,,neutral
2024-07-27 00:00:00,Trump to Build a “National Bitcoin Stockpile” in his America First Agenda,,neutral
2024-07-27 00:00:00,Arson Wildfire in CA Spreading at Average Pace of 60 Football Fields Per Minute,,negative
2024-07-27 00:00:00,Saturday links: raising aggrieved kids,,neutral
2024-07-27 00:00:00,“I Fear for Our Nation”,,negative
2024-07-27 00:00:00,"EWY Set To Gain From Current Semiconductor Upcycle Led By SK Hynix, Samsung",,positive
2024-07-27 00:00:00,Book Bits: 27 July 2024,,neutral
2024-07-27 00:00:00,"CNX Resources: Low Natural Gas Prices Still Dragging On Results, No Near-Term Catalyst",,negative
2024-07-28 00:00:00,Janet Yellen Seeks $78 Trillion to Fight Climate Change,,neutral
2024-07-28 00:00:00,I-15 Reopens After Lithium Battery Fire Trapped Drivers for Many Hours,,neutral
2024-07-28 00:00:00,"S&P finds weekly support, but Friday's buying lacked confdence",,neutral
2024-07-28 00:00:00,Sunday Night Futures,,neutral
2024-07-28 00:00:00,Sunday links: policy blunders,,neutral
2024-07-28 00:00:00,The Biden-Harris $40 Billion High Speed Internet Plan Connected Nobody,,negative
2024-07-28 00:00:00,Sunday Reads And Listens...No Good Choices ...I Am A Never Trumper Turning Into A Never Democrat,,negative
2024-07-28 00:00:00,Finding Our Greatness,,positive
2024-07-28 00:00:00,Top clicks this week on Abnormal Returns,,neutral
2024-07-28 00:00:00,Great News For Income Investors,,positive
2024-07-28 00:00:00,iShares Biotechnology ETF: Significant Upside Potential As Sector Gains Momentum,,positive
2024-07-29 00:00:00,Perceived Inflation and the Perceived Effect of Inflation,,neutral
2024-07-29 00:00:00,Artificial Intelligence For Dummies,,neutral
2024-07-29 00:00:00,"Tuesday: Case-Shiller House Prices, Job Openings",,neutral
2024-07-29 00:00:00,Obama’s Fourth Term,,neutral
2024-07-29 00:00:00,"Fannie and Freddie: Single Family Serious Delinquency Rate Mostly Unchanged in June, Multi-family Increased",,neutral
2024-07-29 00:00:00,Marx’s Fetters and the Realm of Freedom: a remedial reading — part 2.0,,neutral
2024-07-29 00:00:00,"BuzzFeed: The Highly Favorable High-Frequency Data, Hiding In Plain Sight",,positive
2024-07-29 00:00:00,Welcome to Kamalot (Accompanied with Massive Coconut Giggles),,positive
2024-07-29 00:00:00,Monday links: desperate needs,,negative
2024-07-29 00:00:00,New Deal democrats Weekly Indicators July 22-26,,neutral
2024-07-29 00:00:00,Momentum Monday - The Rotation Continues into Small Caps and Semiconductors Are Oversold in Their Big Uptrend,,positive
2024-07-29 00:00:00,Pharmacy Benefit Managers (PBMs) are Hiking the Price of Drugs,,negative
2024-07-29 00:00:00,Final Look at Local Housing Markets in June and a Look Ahead to July Sales,,neutral
2024-07-29 00:00:00,"Transcript: Natalie Wolfsen, Orion CEO",,neutral
2024-07-29 00:00:00,The Share of Young Adults Living with Parents is the Highest Since 1940,,neutral
2024-07-29 00:00:00,"Housing July 29th Weekly Update: Inventory up 1.3% Week-over-week, Up 39.4% Year-over-year",,neutral
2024-07-29 00:00:00,"Despite The Latest Correction, US Stocks Still Lead Global Markets",,positive
2024-07-29 00:00:00,Weekly Market Pulse: The Great Rotation,,neutral
2024-07-29 00:00:00,Macro Briefing: 29 July 2024,,neutral
2024-07-29 00:00:00,Adviser links: loving encouragement,,positive
2024-07-30 00:00:00,"'We'll have to increase taxes', says Reeves",,negative
2024-07-30 00:00:00,Late day buying might not be enough to disguise bearishness,,negative
2024-07-30 00:00:00,"Jobs Report July 30, 2024. Time for the FED to Lower Fed Rates",,neutral
2024-07-30 00:00:00,Rickards: No Fed “Pivot” Tomorrow,,neutral
2024-07-30 00:00:00,"Paul Dans departs, the Trump campaign disavows Project 2025. We knew nothing . . .",,negative
2024-07-30 00:00:00,"Wednesday: FOMC Statement, Pending Home Sales, Chicago PMI",,neutral
2024-07-30 00:00:00,"Israeli Police Detain Soldiers Suspected Of Raping A Palestinian, Sparking Protests",,negative
2024-07-30 00:00:00,"Trump Promises to Leapfrog Biden in Tariffs, How Much Will It Cost?",,neutral
2024-07-30 00:00:00,FDA Approves New Blood Test For Colon Cancer,,positive
2024-07-30 00:00:00,Democrats Vs. The Man Who Could Get To The Bottom Of The Trump Shooting,,neutral
2024-07-30 00:00:00,Tuesday links: widespread attitudes,,neutral
2024-07-30 00:00:00,School That Gave Child COVID-19 Vaccine Against Parents' Wishes Immune From Lawsuits: Court,,negative
2024-07-30 00:00:00,Are The Olympics A Trial-Run For A 1984-Style Digital-State?,,neutral
2024-07-30 00:00:00,For The Man Who Has Everything (But Hair) - The Dome Shaver From Manscaped,,neutral
2024-07-30 00:00:00,HVS: Q2 2024 Homeownership and Vacancy Rates,,neutral
2024-07-30 00:00:00,"Comments on May Case-Shiller House Prices, FHFA: House Prices Unchanged in May",,neutral
2024-07-30 00:00:00,"The Housing Bubble Keeps Expanding, Case-Shiller Home Prices Hit New Record",,negative
2024-07-30 00:00:00,Coupang: A Tepid Buy At Nosebleed Valuation,,negative
2024-07-30 00:00:00,Research links: organizational edge,,neutral
2024-07-30 00:00:00,"SCOTUS Term Limits, Immunity, and Ethical Behavior",,neutral
2024-07-30 00:00:00,"BLS: Job Openings ""Unchanged"" at 8.2 million in June",,neutral
2024-07-30 00:00:00,Idiocracy Trades,,neutral
2024-07-30 00:00:00,"Stellantis Remains My Top Traditional Auto Stock, But Must Address North America",,neutral
2024-07-30 00:00:00,Case-Shiller: National House Price Index Up 5.9% year-over-year in May,,positive
2024-07-30 00:00:00,Executives and HR Admit RTO Is Meant to Make People Quit,,negative
2024-07-30 00:00:00,Book proposal: Marx’s Fetters and the Realm of Freedom: a remedial reading,,neutral
2024-07-30 00:00:00,Will The Fed Meeting Support A September Rate Cut Forecast?,,neutral
2024-07-30 00:00:00,6 Dividend Increases Expected In August 2024,,neutral
2024-07-30 00:00:00,"Responsible for your Parents’ Medical Debts, Maybe!",,neutral
2024-07-30 00:00:00,Macro Briefing: 30 July 2024,,neutral
2024-07-30 00:00:00,Rebalancing between New and Existing home sales,,neutral
2024-07-30 00:00:00,Charles Payne: Government handouts make the rich richer,,negative
2024-07-30 00:00:00,Amazon Q2: How Historical Profitability Can Help Understand Future Price Movements,,neutral
2024-07-30 00:00:00,Here's everything you need to know about the Fed decision coming Wednesday,,neutral
2024-07-30 00:00:00,"Yen Holds Onto Biggest Monthly Gain Since 2022 Before BOJ, Fed",,neutral
2024-07-30 00:00:00,AMD raises forecast for AI chip revenue and sees supplies remaining tight,,positive
2024-07-30 00:00:00,"Starbucks efficiency gains bolster profit as China, US drag sales",,neutral
2024-07-30 00:00:00,Government sets record budget for green energy auction,,positive
2024-07-30 00:00:00,Oil Rises After Industry Report Shows Another US Stockpile Draw,,neutral
2024-07-30 00:00:00,China’s Earnings Recovery Stumble to Test Conviction Calls,,negative
2024-07-30 00:00:00,"Kamala Harris vows to combat price gouging, bring down costs",,positive
2024-07-30 00:00:00,Tinder parent Match to cut 6% jobs as activist investors seek changes,,negative
2024-07-30 00:00:00,Singapore Nickel Scandal Liquidators Seek to Recoup S$855m: ST,,neutral
2024-07-30 00:00:00,Microsoft’s cloud growth disappointed. Now here’s the good news from earnings.,,neutral
2024-07-30 00:00:00,‘Dr. Doom’ Nouriel Roubini Is Looking to Launch His First ETF,,neutral
2024-07-30 00:00:00,Microsoft's slow cloud growth signals AI payoff will take longer,,negative
2024-07-30 00:00:00,"Ringgit Turnaround Set to Accelerate on Export Boom, Fed Pivot",,positive
2024-07-30 00:00:00,"Fearing 'endless loop' of mistrials, judge tosses Uber driver classification case",,negative
2024-07-30 00:00:00,China Regional Banks Exposed to Bond Reversal as PBOC Sales Loom,,neutral
2024-07-30 00:00:00,Commonwealth Bank Tops BHP to Become Biggest Australian Firm,,positive
2024-07-30 00:00:00,Brokers Brace for Impact as India Plans Tighter Stock Derivatives Rules,,neutral
2024-07-30 00:00:00,"Aussie Pressured, Stocks Get a Boost as RBA Rate Outlook Shifts",,neutral
2024-07-30 00:00:00,TikTok HQ staff hit by mass food poisoning incident,,negative
2024-07-30 00:00:00,Japan’s Central Bank Hikes Key Rate Hours Before the Fed,,neutral
2024-07-30 00:00:00,Republicans Call Harris the Border Czar. What Immigration Role Does She Really Have?,,neutral
2024-07-30 00:00:00,"Nasdaq sinks, Nvidia drops 7% ahead of Big Tech earnings",,negative
2024-07-30 00:00:00,S&P 500 futures are little changed as Wall Street awaits Fed decision,,neutral
2024-07-30 00:00:00,China Names New Markets Deputy to Replace Reformist Fang Xinghai,,neutral
2024-07-30 00:00:00,Electronic Arts forecasts upbeat second-quarter bookings on 'College Football' strength,,positive
2024-07-30 00:00:00,Morning Bid: The biggest day for markets this year,,neutral
2024-07-30 00:00:00,"Starbucks Sales Fall as Diner Retreat Extends in US, China",,negative
2024-07-30 00:00:00,JetBlue Sees Loyalty Program as Potential Source of Collateral,,neutral
2024-07-30 00:00:00,Specialty Building Products Is Said to Seek $750 Million in IPO,,neutral
2024-07-30 00:00:00,Microsoft earnings are next big AI test,,neutral
2024-07-30 00:00:00,Microsoft Reports Slower Azure Cloud Growth; Shares Drop,,negative
2024-07-30 00:00:00,AMD Delivers Upbeat Sales Forecast as It Shifts Into AI Chips,,positive
2024-07-30 00:00:00,AMD earnings ahead: Wall Street looks for more AI growth,,positive
2024-07-30 00:00:00,P&G posts surprise sales drop as demand slows despite price restraint,,negative
2024-07-30 00:00:00,"Big Tech Stocks Keep Falling Ahead of Earnings Deluge, Fed Meeting",,negative
2024-07-30 00:00:00,Goldman Tops Morgan Stanley in Value for First Time Since 2020,,positive
2024-07-30 00:00:00,"Amazon responsible for product recalls, says US",,neutral
2024-07-30 00:00:00,Why are people escaping Venezuela?,,neutral
2024-07-30 00:00:00,LARRY KUDLOW: Economics can be a very strange game,,neutral
2024-07-30 00:00:00,"Venezuela’s Top Lawmaker Calls for Arrest of Opposition Leaders Machado, Gonzalez",,negative
